city,run,config,systems,weight_scale,epoch_index,gps_tow,n_sat,error_2d,error_3d,est_x,est_y,est_z
tokyo,run3,"G,E","G,E",-,2690,179998.000000,11,63.166528,70.611612,-3961345.406082,3350545.029866,3697325.874053
tokyo,run3,"G,E","G,E",-,2691,179998.200000,11,63.342932,70.887051,-3961345.168171,3350546.447748,3697324.661844
tokyo,run3,"G,E","G,E",-,2692,179998.399999,12,55.966291,66.410966,-3961335.570744,3350546.938367,3697327.966802
tokyo,run3,"G,E","G,E",-,2693,179998.600000,9,67.992457,70.862416,-3961354.838776,3350550.961550,3697331.163138
tokyo,run3,"G,E","G,E",-,2694,179998.799999,11,60.720982,65.287448,-3961343.246294,3350548.923983,3697338.550530
tokyo,run3,"G,E","G,E",-,2695,179999.000000,11,60.140778,64.643580,-3961341.838918,3350549.906848,3697339.802905
tokyo,run3,"G,E","G,E",-,2696,179999.200000,11,59.886972,64.417711,-3961340.992234,3350551.146454,3697339.689923
tokyo,run3,"G,E","G,E",-,2697,179999.399999,11,59.773260,64.174355,-3961340.782290,3350552.792644,3697339.194927
tokyo,run3,"G,E","G,E",-,2698,179999.600000,12,57.351070,59.005469,-3961344.194536,3350560.463766,3697345.040478
tokyo,run3,"G,E","G,E",-,2699,179999.799999,12,57.101666,58.371597,-3961344.687212,3350562.865502,3697345.481313
tokyo,run3,"G,E","G,E",-,2700,180000.000000,12,57.380075,58.536129,-3961344.785330,3350564.233449,3697345.146990
tokyo,run3,"G,E","G,E",-,2701,180000.200000,11,63.312178,63.417915,-3961354.730829,3350566.899478,3697358.374776
tokyo,run3,"G,E","G,E",-,2702,180000.400000,11,63.316895,63.420689,-3961354.508454,3350568.321797,3697357.329983
tokyo,run3,"G,E","G,E",-,2703,180000.600000,12,57.216860,64.455581,-3961338.897125,3350568.537932,3697316.661396
tokyo,run3,"G,E","G,E",-,2704,180000.800000,13,59.226408,67.969245,-3961338.841493,3350570.228015,3697308.940258
tokyo,run3,"G,E","G,E",-,2705,180001.000000,13,59.390026,67.817160,-3961339.030054,3350571.399798,3697308.749448
tokyo,run3,"G,E","G,E",-,2706,180001.199999,13,59.648701,67.945466,-3961339.057331,3350572.371270,3697308.208715
tokyo,run3,"G,E","G,E",-,2707,180001.399999,13,59.899459,68.554916,-3961338.540985,3350573.178437,3697306.651996
tokyo,run3,"G,E","G,E",-,2708,180001.600000,12,62.295353,76.246997,-3961333.347462,3350566.637930,3697299.832180
tokyo,run3,"G,E","G,E",-,2709,180001.800000,12,62.293414,76.177856,-3961333.193362,3350567.907163,3697299.048965
tokyo,run3,"G,E","G,E",-,2710,180002.000000,12,62.221011,76.190198,-3961332.894403,3350569.263111,3697297.914272
tokyo,run3,"G,E","G,E",-,2711,180002.200000,12,62.234033,76.335933,-3961332.567644,3350570.374696,3697296.836104
tokyo,run3,"G,E","G,E",-,2712,180002.399999,12,62.249734,76.586288,-3961332.141540,3350571.408782,3697295.624401
tokyo,run3,"G,E","G,E",-,2713,180002.600000,11,60.106283,72.362561,-3961332.261518,3350573.605655,3697300.896127
tokyo,run3,"G,E","G,E",-,2714,180002.799999,11,59.865153,72.759102,-3961331.323467,3350574.639584,3697299.115982
tokyo,run3,"G,E","G,E",-,2715,180003.000000,12,60.993342,75.807131,-3961330.179282,3350574.782749,3697293.888291
tokyo,run3,"G,E","G,E",-,2716,180003.200000,12,60.879750,76.324716,-3961329.289311,3350575.596596,3697292.281985
tokyo,run3,"G,E","G,E",-,2717,180003.399999,12,60.647860,76.424652,-3961328.619556,3350576.629491,3697291.203326
tokyo,run3,"G,E","G,E",-,2718,180003.600000,11,53.798773,74.004084,-3961320.321824,3350578.685554,3697290.727393
tokyo,run3,"G,E","G,E",-,2719,180003.799999,11,53.834580,73.763084,-3961320.350874,3350579.801314,3697290.290615
tokyo,run3,"G,E","G,E",-,2720,180004.000000,12,55.627891,72.544187,-3961323.862942,3350581.641526,3697291.460927
tokyo,run3,"G,E","G,E",-,2721,180004.200000,13,59.778089,74.847618,-3961327.881952,3350581.426516,3697289.914958
tokyo,run3,"G,E","G,E",-,2722,180004.400000,13,59.811060,74.542765,-3961327.975161,3350582.283860,3697289.924606
tokyo,run3,"G,E","G,E",-,2723,180004.599999,13,59.603873,73.857913,-3961328.055368,3350583.268279,3697290.381629
tokyo,run3,"G,E","G,E",-,2724,180004.799999,13,59.895807,73.892846,-3961328.258974,3350583.878447,3697290.143566
tokyo,run3,"G,E","G,E",-,2725,180005.000000,12,59.269570,74.420995,-3961326.513243,3350583.997881,3697288.849541
tokyo,run3,"G,E","G,E",-,2726,180005.200000,12,59.536713,74.536249,-3961326.656776,3350584.639010,3697288.344505
tokyo,run3,"G,E","G,E",-,2727,180005.400000,12,59.291867,74.019339,-3961326.576105,3350585.505110,3697288.512800
tokyo,run3,"G,E","G,E",-,2728,180005.599999,13,59.833091,73.093746,-3961328.174304,3350586.724969,3697289.635205
tokyo,run3,"G,E","G,E",-,2729,180005.799999,13,60.256339,72.965444,-3961328.799768,3350587.337678,3697289.812268
tokyo,run3,"G,E","G,E",-,2730,180006.000000,12,59.921896,73.298430,-3961327.663127,3350587.369756,3697289.105562
tokyo,run3,"G,E","G,E",-,2731,180006.200000,12,60.371649,73.408947,-3961328.085120,3350587.778701,3697288.997268
tokyo,run3,"G,E","G,E",-,2732,180006.400000,13,59.633872,71.860267,-3961328.421780,3350589.677390,3697289.727589
tokyo,run3,"G,E","G,E",-,2733,180006.599999,12,52.026644,69.314378,-3961318.824633,3350591.251341,3697288.679490
tokyo,run3,"G,E","G,E",-,2734,180006.799999,12,52.105630,69.288964,-3961318.788812,3350591.663602,3697288.512815
tokyo,run3,"G,E","G,E",-,2735,180007.000000,12,52.041493,69.566409,-3961318.344668,3350592.063489,3697287.720900
tokyo,run3,"G,E","G,E",-,2736,180007.200000,12,52.038908,70.166400,-3961317.771232,3350592.391776,3697286.445222
tokyo,run3,"G,E","G,E",-,2737,180007.400000,11,49.872730,67.304448,-3961316.510861,3350593.188041,3697290.249335
tokyo,run3,"G,E","G,E",-,2738,180007.599999,12,52.307966,66.506978,-3961320.942229,3350594.649659,3697291.253167
tokyo,run3,"G,E","G,E",-,2739,180007.799999,12,52.451254,66.083590,-3961321.393590,3350595.138687,3697291.799008
tokyo,run3,"G,E","G,E",-,2740,180008.000000,12,52.618370,66.170325,-3961321.394096,3350595.235009,3697291.806288
tokyo,run3,"G,E","G,E",-,2741,180008.199999,12,52.859933,66.757021,-3961321.139989,3350595.206624,3697290.957327
tokyo,run3,"G,E","G,E",-,2742,180008.400000,14,53.899737,57.450366,-3961327.443972,3350596.565864,3697318.831287
tokyo,run3,"G,E","G,E",-,2743,180008.599999,14,53.926995,57.375092,-3961327.383026,3350596.849502,3697319.119325
tokyo,run3,"G,E","G,E",-,2744,180008.800000,14,53.680401,57.146801,-3961327.111090,3350597.255772,3697319.003884
tokyo,run3,"G,E","G,E",-,2745,180009.000000,14,54.136042,57.322628,-3961327.503220,3350597.328274,3697319.793433
tokyo,run3,"G,E","G,E",-,2746,180009.199999,15,55.224338,60.011188,-3961328.234566,3350596.500218,3697311.783172
tokyo,run3,"G,E","G,E",-,2747,180009.400000,14,54.691933,57.318491,-3961328.174081,3350597.772830,3697321.551687
tokyo,run3,"G,E","G,E",-,2748,180009.599999,14,54.796024,57.229871,-3961328.216746,3350597.959771,3697322.420475
tokyo,run3,"G,E","G,E",-,2749,180009.800000,14,54.596141,57.201230,-3961327.936565,3350598.062956,3697321.664247
tokyo,run3,"G,E","G,E",-,2750,180010.000000,14,54.836176,57.421283,-3961327.985488,3350597.935853,3697321.769865
tokyo,run3,"G,E","G,E",-,2751,180010.199999,14,55.004417,57.666101,-3961328.190766,3350597.894276,3697321.097913
tokyo,run3,"G,E","G,E",-,2752,180010.400000,15,57.174515,58.641764,-3961331.293622,3350598.013776,3697325.028223
tokyo,run3,"G,E","G,E",-,2753,180010.599999,15,57.019386,58.517088,-3961331.147274,3350598.121542,3697324.882690
tokyo,run3,"G,E","G,E",-,2754,180010.800000,15,56.877204,58.398653,-3961330.828934,3350598.109937,3697325.077258
tokyo,run3,"G,E","G,E",-,2755,180011.000000,14,57.944403,58.817572,-3961334.089841,3350599.258077,3697325.970614
tokyo,run3,"G,E","G,E",-,2756,180011.199999,13,56.683136,58.191434,-3961332.226057,3350599.109397,3697322.828527
tokyo,run3,"G,E","G,E",-,2757,180011.400000,13,56.826206,58.290382,-3961332.450903,3350599.106529,3697322.901124
tokyo,run3,"G,E","G,E",-,2758,180011.599999,12,70.382098,72.065882,-3961350.930870,3350600.251677,3697351.042999
tokyo,run3,"G,E","G,E",-,2759,180011.800000,12,70.203523,71.793136,-3961350.664498,3350600.185837,3697350.591193
tokyo,run3,"G,E","G,E",-,2760,180012.000000,12,70.229397,71.816207,-3961350.686739,3350600.162614,3697350.570130
tokyo,run3,"G,E","G,E",-,2761,180012.199999,12,70.445885,72.059086,-3961350.871078,3350600.055334,3697350.725772
tokyo,run3,"G,E","G,E",-,2762,180012.400000,12,70.399069,71.976587,-3961350.758715,3350600.007515,3697350.587448
tokyo,run3,"G,E","G,E",-,2763,180012.599999,12,70.243155,71.753602,-3961350.627850,3350599.999667,3697350.147804
tokyo,run3,"G,E","G,E",-,2764,180012.800000,12,70.099165,71.578701,-3961350.563337,3350600.061735,3697349.874256
tokyo,run3,"G,E","G,E",-,2765,180013.000000,12,69.989083,71.454477,-3961350.598138,3350600.148689,3697349.619512
tokyo,run3,"G,E","G,E",-,2766,180013.199999,12,70.198779,71.684131,-3961350.619046,3350599.993943,3697349.942757
tokyo,run3,"G,E","G,E",-,2767,180013.400000,12,70.253500,71.768742,-3961350.669813,3350600.009499,3697350.136397
tokyo,run3,"G,E","G,E",-,2768,180013.599999,12,70.162960,71.712064,-3961350.787324,3350600.184211,3697350.120524
tokyo,run3,"G,E","G,E",-,2769,180013.800000,12,70.102408,71.585657,-3961350.599591,3350600.074919,3697349.855845
tokyo,run3,"G,E","G,E",-,2770,180014.000000,12,69.946657,71.439309,-3961350.638320,3350600.247357,3697349.711499
tokyo,run3,"G,E","G,E",-,2771,180014.199999,13,55.545739,57.863208,-3961330.470685,3350598.938307,3697319.620556
tokyo,run3,"G,E","G,E",-,2772,180014.400000,13,55.818823,57.920913,-3961330.926237,3350598.998358,3697320.366939
tokyo,run3,"G,E","G,E",-,2773,180014.599999,13,55.713093,57.865972,-3961330.780709,3350599.008289,3697320.213310
tokyo,run3,"G,E","G,E",-,2774,180014.800000,13,55.975807,57.953358,-3961331.235653,3350599.067771,3697320.751516
tokyo,run3,"G,E","G,E",-,2775,180015.000000,13,55.865850,58.005416,-3961330.958572,3350598.947096,3697320.127796
tokyo,run3,"G,E","G,E",-,2776,180015.199999,13,55.919915,58.124641,-3961330.905471,3350598.819723,3697319.873607
tokyo,run3,"G,E","G,E",-,2777,180015.400000,13,55.934316,57.985623,-3961330.896958,3350598.863623,3697320.821005
tokyo,run3,"G,E","G,E",-,2778,180015.599999,13,56.379830,58.061283,-3961331.616874,3350598.986520,3697322.371512
tokyo,run3,"G,E","G,E",-,2779,180015.800000,13,56.301762,58.011976,-3961331.677166,3350599.098292,3697322.017432
tokyo,run3,"G,E","G,E",-,2780,180016.000000,13,56.164394,57.979073,-3961331.406460,3350599.033652,3697321.660404
tokyo,run3,"G,E","G,E",-,2781,180016.199999,13,56.311611,57.934221,-3961331.606777,3350599.098466,3697322.721539
tokyo,run3,"G,E","G,E",-,2782,180016.399999,13,56.678327,58.052022,-3961332.259254,3350599.231009,3697323.728379
tokyo,run3,"G,E","G,E",-,2783,180016.600000,13,56.593044,58.108968,-3961332.044871,3350599.101344,3697322.988599
tokyo,run3,"G,E","G,E",-,2784,180016.800000,13,56.463951,57.967300,-3961331.986246,3350599.226294,3697323.059133
tokyo,run3,"G,E","G,E",-,2785,180017.000000,13,56.377547,57.952247,-3961331.824216,3350599.182664,3697322.753295
tokyo,run3,"G,E","G,E",-,2786,180017.199999,14,59.785541,60.083768,-3961337.202686,3350599.664622,3697329.356557
tokyo,run3,"G,E","G,E",-,2787,180017.399999,14,59.651972,59.994581,-3961337.023374,3350599.632881,3697328.849437
tokyo,run3,"G,E","G,E",-,2788,180017.600000,14,59.651076,60.032537,-3961336.976930,3350599.538980,3697328.375548
tokyo,run3,"G,E","G,E",-,2789,180017.800000,14,59.108252,59.581574,-3961336.464864,3350599.730652,3697327.481227
tokyo,run3,"G,E","G,E",-,2790,180018.000000,13,56.050154,57.894094,-3961331.437262,3350599.173783,3697321.324955
tokyo,run3,"G,E","G,E",-,2791,180018.199999,13,56.199296,57.758075,-3961331.874815,3350599.433144,3697322.627953
tokyo,run3,"G,E","G,E",-,2792,180018.399999,13,56.416652,57.881734,-3961332.115831,3350599.385257,3697323.079243
tokyo,run3,"G,E","G,E",-,2793,180018.600000,13,56.622746,58.134315,-3961332.190867,3350599.156983,3697322.810234
tokyo,run3,"G,E","G,E",-,2794,180018.800000,13,56.397810,58.025110,-3961331.957522,3350599.207074,3697322.198648
tokyo,run3,"G,E","G,E",-,2795,180019.000000,14,56.491794,58.105829,-3961332.080547,3350599.179997,3697322.169909
tokyo,run3,"G,E","G,E",-,2796,180019.199999,13,56.554753,58.181167,-3961332.001639,3350599.049031,3697322.268350
tokyo,run3,"G,E","G,E",-,2797,180019.399999,13,56.496117,58.203498,-3961331.901433,3350599.009105,3697321.838514
tokyo,run3,"G,E","G,E",-,2798,180019.600000,13,56.550362,58.168967,-3961331.883341,3350598.986695,3697322.508375
tokyo,run3,"G,E","G,E",-,2799,180019.800000,13,56.387388,58.180467,-3961331.539240,3350598.863642,3697321.773937
tokyo,run3,"G,E","G,E",-,2800,180020.000000,12,58.963804,69.672031,-3961327.511369,3350595.458049,3697290.045064
tokyo,run3,"G,E","G,E",-,2801,180020.199999,12,59.008855,69.415590,-3961327.761175,3350595.394730,3697290.790509
tokyo,run3,"G,E","G,E",-,2802,180020.399999,12,59.022566,69.602274,-3961327.608056,3350595.317923,3697290.454234
tokyo,run3,"G,E","G,E",-,2803,180020.600000,12,59.162770,69.613174,-3961327.768194,3350595.159887,3697290.777044
tokyo,run3,"G,E","G,E",-,2804,180020.800000,12,59.150656,69.334531,-3961328.017212,3350595.290842,3697291.272023
tokyo,run3,"G,E","G,E",-,2805,180021.000000,12,59.169690,69.615021,-3961327.800321,3350595.214519,3697290.706813
tokyo,run3,"G,E","G,E",-,2806,180021.199999,12,59.254540,70.165855,-3961327.425828,3350594.995698,3697289.755676
tokyo,run3,"G,E","G,E",-,2807,180021.399999,12,59.293891,70.103394,-3961327.520857,3350594.948900,3697290.003863
tokyo,run3,"G,E","G,E",-,2808,180021.600000,12,59.441137,70.247337,-3961327.570253,3350594.742172,3697290.075051
tokyo,run3,"G,E","G,E",-,2809,180021.800000,12,59.480670,70.256903,-3961327.621274,3350594.725226,3697290.112974
tokyo,run3,"G,E","G,E",-,2810,180022.000000,12,59.505354,70.052243,-3961327.886442,3350594.889887,3697290.412820
tokyo,run3,"G,E","G,E",-,2811,180022.199999,12,59.461776,69.993996,-3961327.888638,3350594.962527,3697290.414116
tokyo,run3,"G,E","G,E",-,2812,180022.399999,12,59.582816,69.731723,-3961328.299816,3350594.977725,3697291.160146
tokyo,run3,"G,E","G,E",-,2813,180022.600000,11,65.063487,65.280312,-3961343.627620,3350597.546872,3697325.562340
tokyo,run3,"G,E","G,E",-,2814,180022.800000,11,64.939246,65.168506,-3961343.496610,3350597.593986,3697325.409979
tokyo,run3,"G,E","G,E",-,2815,180023.000000,11,64.901371,65.126821,-3961343.452578,3350597.612570,3697325.521129
tokyo,run3,"G,E","G,E",-,2816,180023.199999,11,64.935164,65.168268,-3961343.416631,3350597.537889,3697325.467541
tokyo,run3,"G,E","G,E",-,2817,180023.399999,11,64.965077,65.201896,-3961343.454686,3350597.524961,3697325.361365
tokyo,run3,"G,E","G,E",-,2818,180023.600000,12,64.241904,66.564749,-3961340.056124,3350596.103923,3697309.879175
tokyo,run3,"G,E","G,E",-,2819,180023.800000,13,60.358499,72.987345,-3961326.828800,3350594.613748,3697284.802593
tokyo,run3,"G,E","G,E",-,2820,180024.000000,13,56.903613,58.236336,-3961332.312635,3350599.033513,3697324.135123
tokyo,run3,"G,E","G,E",-,2821,180024.199999,13,56.802363,58.202165,-3961332.234580,3350599.052754,3697323.685455
tokyo,run3,"G,E","G,E",-,2822,180024.399999,13,56.677890,58.117538,-3961332.062346,3350599.067615,3697323.567829
tokyo,run3,"G,E","G,E",-,2823,180024.600000,13,56.915863,58.207067,-3961332.400888,3350599.103651,3697324.313240
tokyo,run3,"G,E","G,E",-,2824,180024.800000,13,57.075938,58.358397,-3961332.637070,3350599.059672,3697324.144255
tokyo,run3,"G,E","G,E",-,2825,180025.000000,13,57.350278,58.559661,-3961333.010122,3350599.016071,3697324.348173
tokyo,run3,"G,E","G,E",-,2826,180025.199999,13,56.903992,58.243135,-3961332.490713,3350599.129513,3697323.807410
tokyo,run3,"G,E","G,E",-,2827,180025.399999,13,56.792143,58.190974,-3961332.179728,3350599.033876,3697323.770396
tokyo,run3,"G,E","G,E",-,2828,180025.600000,13,57.261374,58.486150,-3961332.869750,3350599.025910,3697324.374178
tokyo,run3,"G,E","G,E",-,2829,180025.800000,13,56.980330,58.432208,-3961332.636611,3350599.046186,3697322.823056
tokyo,run3,"G,E","G,E",-,2830,180026.000000,13,56.622144,58.325413,-3961332.027649,3350598.940922,3697321.768580
tokyo,run3,"G,E","G,E",-,2831,180026.199999,13,56.433270,58.101190,-3961331.812928,3350599.051437,3697322.190730
tokyo,run3,"G,E","G,E",-,2832,180026.399999,13,57.445191,58.546046,-3961333.228190,3350599.125826,3697324.943249
tokyo,run3,"G,E","G,E",-,2833,180026.600000,13,57.157079,58.493499,-3961332.873554,3350599.061368,3697323.436516
tokyo,run3,"G,E","G,E",-,2834,180026.800000,12,71.046174,73.061076,-3961351.645017,3350600.371866,3697352.838723
tokyo,run3,"G,E","G,E",-,2835,180027.000000,12,71.022154,73.053608,-3961351.645928,3350600.420992,3697352.910142
tokyo,run3,"G,E","G,E",-,2836,180027.199999,12,70.986014,72.962429,-3961351.622697,3350600.358013,3697352.578459
tokyo,run3,"G,E","G,E",-,2837,180027.399999,12,71.172511,73.234620,-3961351.761097,3350600.361183,3697353.096006
tokyo,run3,"G,E","G,E",-,2838,180027.600000,12,71.203171,73.316858,-3961351.794706,3350600.425077,3697353.382375
tokyo,run3,"G,E","G,E",-,2839,180027.800000,12,71.196490,73.333318,-3961351.888954,3350600.489482,3697353.388795
tokyo,run3,"G,E","G,E",-,2840,180028.000000,12,70.913111,72.819292,-3961351.574808,3350600.297152,3697352.144108
tokyo,run3,"G,E","G,E",-,2841,180028.199999,12,70.664848,72.582836,-3961351.621601,3350600.554996,3697351.901936
tokyo,run3,"G,E","G,E",-,2842,180028.399999,12,70.627402,72.443619,-3961351.365444,3350600.358331,3697351.569831
tokyo,run3,"G,E","G,E",-,2843,180028.600000,12,70.565985,72.309594,-3961351.280086,3350600.271628,3697351.161807
tokyo,run3,"G,E","G,E",-,2844,180028.800000,12,70.277639,71.911926,-3961351.105420,3350600.308285,3697350.389126
tokyo,run3,"G,E","G,E",-,2845,180029.000000,11,64.772575,65.033273,-3961343.526846,3350597.798963,3697324.583123
tokyo,run3,"G,E","G,E",-,2846,180029.199999,11,64.776380,65.019017,-3961343.583878,3350597.849253,3697324.829445
tokyo,run3,"G,E","G,E",-,2847,180029.399999,11,64.816215,65.073950,-3961343.500177,3350597.726392,3697324.730493
tokyo,run3,"G,E","G,E",-,2848,180029.600000,11,64.818144,65.065771,-3961343.562237,3350597.777397,3697324.815340
tokyo,run3,"G,E","G,E",-,2849,180029.800000,12,70.682511,72.375681,-3961351.181753,3350600.053559,3697351.085299
tokyo,run3,"G,E","G,E",-,2850,180030.000000,13,57.316002,58.759994,-3961332.798943,3350598.754812,3697322.909409
tokyo,run3,"G,E","G,E",-,2851,180030.199999,13,57.210136,58.713450,-3961332.651449,3350598.750755,3697322.633299
tokyo,run3,"G,E","G,E",-,2852,180030.399999,13,57.106124,58.704236,-3961332.344674,3350598.625541,3697322.380778
tokyo,run3,"G,E","G,E",-,2853,180030.600000,13,56.924859,58.703348,-3961332.143410,3350598.613189,3697321.343587
tokyo,run3,"G,E","G,E",-,2854,180030.800000,13,57.444961,58.770964,-3961333.013321,3350598.815399,3697323.540610
tokyo,run3,"G,E","G,E",-,2855,180031.000000,13,58.024801,59.013982,-3961333.868484,3350598.924042,3697325.370206
tokyo,run3,"G,E","G,E",-,2856,180031.199999,13,57.729745,58.834585,-3961333.527963,3350598.963407,3697324.687466
tokyo,run3,"G,E","G,E",-,2857,180031.399999,13,57.642652,58.672864,-3961333.479023,3350599.105871,3697325.300375
tokyo,run3,"G,E","G,E",-,2858,180031.600000,12,71.087362,73.023726,-3961351.578677,3350600.189362,3697352.498614
tokyo,run3,"G,E","G,E",-,2859,180031.800000,12,71.297361,73.185618,-3961351.353614,3350599.866240,3697352.707277
tokyo,run3,"G,E","G,E",-,2860,180032.000000,12,71.161729,73.012433,-3961351.290788,3350599.910860,3697352.420799
