run,epoch_index,gps_time_s,gps_satellite_count,multi_satellite_count,extra_satellite_count,gps_residual_p95_abs_m,gps_residual_max_abs_m,multi_residual_p95_abs_m,multi_residual_max_abs_m,multi_bias_range_m,solution_gap_2d_m
Shinjuku,15467,283256.299999,4,10,6,0.000000,0.000000,20.692420,23.842558,5.775326,196.151586
Shinjuku,15468,283256.399999,4,10,6,0.000000,0.000000,20.877504,24.154805,5.540767,197.075095
Shinjuku,15469,283256.500000,4,10,6,0.000000,0.000000,20.947952,24.344855,5.423593,197.643078
Shinjuku,15470,283256.600000,4,10,6,0.000000,0.000000,21.633114,25.366595,4.802737,203.710190
Shinjuku,15471,283256.700000,4,10,6,0.000000,0.000000,21.730115,25.547523,4.833689,204.106992
Shinjuku,15472,283256.799999,5,11,6,17.200909,17.484738,24.670607,29.798843,3.364386,33.969805
Shinjuku,15473,283256.899999,5,11,6,17.213422,17.497337,24.443430,29.454938,3.147107,34.069988
Shinjuku,15474,283257.000000,5,11,6,17.155744,17.455934,24.340214,28.966064,3.252410,33.112470
Shinjuku,15475,283257.100000,5,11,6,17.153486,17.453518,24.328792,28.912240,3.288946,33.086350
Shinjuku,15476,283257.200000,5,11,6,16.952794,17.267042,24.347502,28.932462,3.520702,32.200791
Shinjuku,15477,283257.299999,5,11,6,16.884929,17.197802,24.267461,28.841040,3.498539,32.184100
Shinjuku,15478,283257.399999,4,10,6,0.000000,0.000000,21.710719,25.321311,4.601998,203.381595
Shinjuku,15479,283257.500000,4,10,6,0.000000,0.000000,21.689402,25.214791,4.579504,203.047785
Shinjuku,15480,283257.600000,4,10,6,0.000000,0.000000,21.267117,24.736824,4.407699,201.967223
Shinjuku,15481,283257.700000,4,10,6,0.000000,0.000000,21.248311,24.676643,4.375097,201.652953
Shinjuku,15482,283257.799999,4,10,6,0.000000,0.000000,21.282913,24.789961,4.363732,199.998091
Shinjuku,15483,283257.899999,4,10,6,0.000000,0.000000,21.281993,24.784441,4.358665,199.896299
Shinjuku,15484,283258.000000,4,10,6,0.000000,0.000000,21.381771,24.892546,4.528493,202.429889
Shinjuku,15485,283258.100000,4,10,6,0.000000,0.000000,21.375116,24.883421,4.476485,202.370849
Shinjuku,15486,283258.200000,4,10,6,0.000000,0.000000,21.368468,24.925893,4.442652,203.690780
Shinjuku,15487,283258.299999,4,10,6,0.000000,0.000000,21.377377,24.943046,4.530901,203.369740
Shinjuku,15488,283258.399999,4,10,6,0.000000,0.000000,21.705248,25.319548,4.808190,204.719126
Shinjuku,15489,283258.500000,4,10,6,0.000000,0.000000,21.690047,25.253087,4.875666,204.124491
Shinjuku,15490,283258.600000,4,10,6,0.000000,0.000000,21.491762,25.021944,5.088211,202.883073
Shinjuku,15491,283258.700000,4,10,6,0.000000,0.000000,21.561397,25.166637,5.046612,203.400119
Shinjuku,15492,283258.799999,5,11,6,44.905488,47.403920,55.194420,60.418737,5.186942,123.552426
Shinjuku,15493,283258.899999,5,11,6,45.157304,47.672835,55.129565,60.562243,5.651445,122.617886
Shinjuku,15494,283259.000000,4,9,5,0.000000,0.000000,22.442735,25.511074,8.077958,158.459921
Shinjuku,15495,283259.100000,4,9,5,0.000000,0.000000,22.416612,25.510172,8.143697,158.461494
Shinjuku,15496,283259.200000,4,9,5,0.000000,0.000000,22.299080,25.191700,7.695819,157.933724
Shinjuku,15497,283259.299999,4,9,5,0.000000,0.000000,22.343321,25.327325,7.896836,157.323553
Shinjuku,15498,283259.399999,4,9,5,0.000000,0.000000,22.389159,25.453364,8.037942,158.065890
Shinjuku,15499,283259.500000,4,9,5,0.000000,0.000000,22.436070,25.549936,8.212836,157.376065
Shinjuku,15500,283259.600000,4,9,5,0.000000,0.000000,22.661491,25.679162,8.184291,158.900364
Shinjuku,15501,283259.700000,4,9,5,0.000000,0.000000,22.635555,25.641239,8.193638,158.761422
Shinjuku,15502,283259.799999,4,9,5,0.000000,0.000000,22.411151,25.270198,8.303538,156.425465
Shinjuku,15503,283259.899999,4,9,5,0.000000,0.000000,22.500711,25.428835,8.238802,157.058956
Shinjuku,15504,283260.000000,4,9,5,0.000000,0.000000,22.503344,25.619081,8.538440,158.324053
Shinjuku,15505,283260.100000,4,9,5,0.000000,0.000000,22.491381,25.555776,8.508110,158.532980
Shinjuku,15506,283260.200000,5,10,5,34.795237,35.691547,35.494884,36.165552,14.829256,15.307372
Shinjuku,15507,283260.300000,5,10,5,34.762282,35.658035,35.472735,36.152210,14.771711,15.288711
Shinjuku,15508,283260.400000,5,10,5,34.995075,35.974869,35.559551,36.068892,15.019395,15.174775
Shinjuku,15509,283260.500000,5,10,5,34.889631,35.792850,35.580259,36.237829,14.955620,15.257781
Shinjuku,15510,283260.600000,5,10,5,34.694262,35.594471,35.353037,35.986234,14.615132,15.106243
Shinjuku,15511,283260.700000,5,10,5,34.803127,35.782353,35.341117,35.819271,14.673042,15.138827
Shinjuku,15512,283260.800000,6,11,5,34.605596,36.226595,34.922577,35.886526,13.572144,13.261894
Shinjuku,15513,283260.900000,6,11,5,34.817126,36.629589,34.961870,36.284546,13.889568,13.295955
Shinjuku,15514,283261.000000,6,11,5,34.295596,35.915830,34.653436,35.558904,13.515874,13.386171
Shinjuku,15515,283261.100000,6,11,5,34.388479,36.087534,34.673450,35.723067,13.649258,13.325639
Shinjuku,15516,283261.199999,6,11,5,34.496566,36.358646,34.636608,36.019566,14.433658,13.469081
Shinjuku,15517,283261.300000,6,11,5,34.213353,35.851436,34.586789,35.530491,14.036884,13.530633
Shinjuku,15518,283261.399999,6,11,5,34.481346,35.924724,35.030394,35.609451,13.710116,13.469259
Shinjuku,15519,283261.500000,6,11,5,34.578673,36.103593,35.037724,35.774690,13.801417,13.357829
Shinjuku,15520,283261.600000,6,11,5,34.979908,36.741448,35.236547,36.382381,13.802565,13.038559
Shinjuku,15521,283261.700000,6,11,5,35.303766,37.305687,35.315763,36.915826,14.236531,13.029579
Shinjuku,15522,283261.800000,6,12,6,35.956497,38.444713,35.262704,37.291204,13.417746,13.598423
Shinjuku,15523,283261.899999,6,12,6,36.389445,39.251892,35.260706,37.958254,13.771327,13.605113
Shinjuku,15524,283262.000000,6,12,6,37.054505,40.313561,35.450118,38.893314,14.124869,13.778223
Shinjuku,15525,283262.100000,6,12,6,37.540223,41.220030,35.454181,39.631387,14.554287,13.724884
Shinjuku,15526,283262.200000,6,12,6,37.840605,41.928685,35.318237,40.058759,15.259584,13.832665
Shinjuku,15527,283262.299999,6,12,6,38.481026,43.103164,35.334358,41.049038,15.812028,13.780364
Shinjuku,15528,283262.399999,5,11,6,8.508379,8.653278,18.362743,19.582682,25.034263,17.539893
Shinjuku,15529,283262.500000,5,11,6,8.551437,8.697081,18.346927,19.569679,25.092765,17.486125
Shinjuku,15530,283262.600000,6,12,6,24.393230,24.811914,23.374551,24.205183,23.739079,7.380760
Shinjuku,15531,283262.700000,6,12,6,24.435189,25.124332,23.572092,24.490161,23.752821,7.492739
Shinjuku,15532,283262.799999,7,13,6,23.099271,23.900217,23.655853,24.061618,23.733995,3.459212
Shinjuku,15533,283262.899999,7,13,6,23.113024,23.715209,23.634086,23.883226,23.750736,3.520727
Shinjuku,15534,283263.000000,7,13,6,22.734793,22.786555,23.220144,23.460468,23.460464,3.266422
Shinjuku,15535,283263.100000,7,13,6,22.661097,22.770965,23.313859,23.746476,23.333085,3.375214
Shinjuku,15536,283263.200000,6,12,6,13.312176,13.555045,18.071714,21.383820,24.872701,9.782593
Shinjuku,15537,283263.299999,6,12,6,13.311111,13.564880,18.050125,21.364506,24.970996,9.799808
Shinjuku,15538,283263.399999,6,12,6,13.323594,13.557522,18.249903,21.439640,24.836890,9.783121
Shinjuku,15539,283263.500000,6,12,6,13.228500,13.308583,18.234707,21.139353,24.922737,9.735702
Shinjuku,15540,283263.600000,5,12,7,13.195896,13.690677,24.807077,27.846161,16.794011,48.126739
Shinjuku,15541,283263.700000,5,12,7,13.234981,13.614695,24.758634,28.071218,16.695730,48.887887
Shinjuku,15542,283263.799999,5,11,6,13.353635,13.622620,25.972945,28.465357,16.105987,51.597575
Shinjuku,15543,283263.899999,5,11,6,13.431672,13.735846,25.973552,28.680256,15.780171,52.113105
Shinjuku,15544,283264.000000,4,9,5,0.000000,0.000000,25.454141,26.385399,13.274371,75.831701
Shinjuku,15545,283264.099999,4,9,5,0.000000,0.000000,25.479933,26.299953,13.316284,75.369484
Shinjuku,15546,283264.200000,4,9,5,0.000000,0.000000,25.420891,25.751693,13.474364,76.360747
Shinjuku,15547,283264.299999,4,9,5,0.000000,0.000000,25.303869,25.722145,13.389786,77.020070
Shinjuku,15548,283264.400000,4,9,5,0.000000,0.000000,25.251319,25.259304,13.403380,76.377907
Shinjuku,15549,283264.500000,4,9,5,0.000000,0.000000,25.280447,25.358684,13.656639,75.977735
Shinjuku,15550,283264.599999,4,9,5,0.000000,0.000000,25.560293,25.744076,13.503458,75.617150
Shinjuku,15551,283264.700000,4,9,5,0.000000,0.000000,25.770361,26.261378,13.357639,76.657012
Shinjuku,15552,283264.799999,4,9,5,0.000000,0.000000,26.114594,26.829864,13.493527,75.655770
Shinjuku,15553,283264.900000,4,9,5,0.000000,0.000000,26.500221,27.534447,13.288950,76.051132
Shinjuku,15554,283265.000000,4,9,5,0.000000,0.000000,26.945742,28.368662,12.874975,77.068351
Shinjuku,15555,283265.099999,4,9,5,0.000000,0.000000,26.870943,28.384850,12.655386,76.663431
Shinjuku,15556,283274.800000,4,8,4,0.000000,0.000000,12.202377,12.467961,2.903944,14.180529
Shinjuku,15557,283274.900000,4,8,4,0.000000,0.000000,12.207430,12.526709,2.958969,14.357456
Shinjuku,15558,283275.000000,4,8,4,0.000000,0.000000,12.185851,12.490614,3.600942,14.344122
Shinjuku,15559,283275.099999,4,8,4,0.000000,0.000000,12.152003,12.541647,3.776103,14.886027
Shinjuku,15560,283275.199999,4,8,4,0.000000,0.000000,12.105301,12.488297,3.593857,14.928349
Shinjuku,15561,283275.300000,4,8,4,0.000000,0.000000,12.138047,12.463973,3.424708,14.473360
Shinjuku,15562,283275.400000,4,8,4,0.000000,0.000000,12.224309,12.491504,2.633170,14.554155
Shinjuku,15563,283275.500000,4,8,4,0.000000,0.000000,12.231271,12.494730,2.600159,14.507586
Shinjuku,15564,283275.599999,4,8,4,0.000000,0.000000,12.272993,12.512107,2.603727,14.385001
Shinjuku,15565,283275.699999,4,8,4,0.000000,0.000000,12.276918,12.545224,2.595507,14.464812
Shinjuku,15566,283275.800000,4,8,4,0.000000,0.000000,12.230248,12.472087,2.362120,14.674785
Shinjuku,15567,283275.900000,4,8,4,0.000000,0.000000,12.221328,12.467283,2.360359,14.742640
Shinjuku,15568,283276.000000,4,8,4,0.000000,0.000000,12.242245,12.545906,2.037690,14.248989
Shinjuku,15569,283276.100000,4,8,4,0.000000,0.000000,12.228557,12.501792,2.060078,14.239872
Shinjuku,15570,283276.199999,4,8,4,0.000000,0.000000,12.221037,12.542529,1.845714,13.659358
Shinjuku,15571,283276.300000,4,8,4,0.000000,0.000000,12.228497,12.545400,1.777585,13.546050
Shinjuku,15572,283276.399999,4,8,4,0.000000,0.000000,12.188810,12.511373,2.214545,13.800369
Shinjuku,15573,283276.500000,4,8,4,0.000000,0.000000,12.166875,12.464124,2.262282,13.892827
Shinjuku,15574,283276.600000,4,8,4,0.000000,0.000000,12.159907,12.490748,2.071793,13.677259
Shinjuku,15575,283276.699999,4,8,4,0.000000,0.000000,12.150297,12.453265,2.081182,13.683108
Shinjuku,15576,283276.800000,4,8,4,0.000000,0.000000,11.915051,12.251006,1.809565,13.494638
Shinjuku,15577,283276.899999,4,8,4,0.000000,0.000000,11.910315,12.221318,1.823717,13.491636
Shinjuku,15578,283277.000000,4,8,4,0.000000,0.000000,11.817160,12.054355,1.935369,13.562345
Shinjuku,15579,283277.100000,4,8,4,0.000000,0.000000,11.831294,12.097019,1.947956,13.584200
Shinjuku,15580,283277.199999,4,8,4,0.000000,0.000000,11.864659,12.064361,2.048425,13.676317
Shinjuku,15581,283277.300000,4,8,4,0.000000,0.000000,11.876493,12.075057,2.019256,13.646070
Shinjuku,15582,283277.399999,4,8,4,0.000000,0.000000,11.838224,12.042948,2.410666,13.399236
Shinjuku,15583,283277.500000,4,8,4,0.000000,0.000000,11.834959,12.065999,2.440703,13.519250
Shinjuku,15584,283277.600000,4,8,4,0.000000,0.000000,11.812353,12.001696,2.759820,13.659007
Shinjuku,15585,283277.699999,4,8,4,0.000000,0.000000,11.819313,12.006903,2.726865,13.609584
Shinjuku,15586,283277.800000,4,8,4,0.000000,0.000000,11.817277,12.073508,3.235380,13.165093
Shinjuku,15587,283277.899999,4,8,4,0.000000,0.000000,11.827567,12.080956,3.235630,13.074346
Shinjuku,15588,283278.000000,4,8,4,0.000000,0.000000,11.825105,12.037768,3.011574,13.517798
Shinjuku,15589,283278.100000,4,8,4,0.000000,0.000000,11.831917,12.096543,3.047918,13.657247
Shinjuku,15590,283278.199999,4,8,4,0.000000,0.000000,11.793568,11.995255,3.090443,13.900970
Shinjuku,15591,283278.300000,4,8,4,0.000000,0.000000,11.794489,11.994688,3.108665,13.876665
Shinjuku,15592,283278.399999,4,8,4,0.000000,0.000000,11.925981,12.184729,2.853194,13.539477
Shinjuku,15593,283278.500000,4,8,4,0.000000,0.000000,11.936700,12.191331,2.824605,13.488149
Shinjuku,15594,283278.600000,4,8,4,0.000000,0.000000,12.136347,12.417807,3.044003,13.494647
Shinjuku,15595,283278.699999,4,8,4,0.000000,0.000000,12.140570,12.422154,3.044966,13.507091
Shinjuku,15596,283278.800000,4,8,4,0.000000,0.000000,12.141782,12.373194,3.204643,13.504052
Shinjuku,15597,283278.899999,4,8,4,0.000000,0.000000,12.159309,12.498100,3.238175,13.723247
Shinjuku,15598,283279.000000,4,8,4,0.000000,0.000000,11.879006,12.191587,3.444652,13.436033
Shinjuku,15599,283279.100000,4,8,4,0.000000,0.000000,11.894517,12.204123,3.466979,13.406345
Shinjuku,15600,283279.199999,4,8,4,0.000000,0.000000,11.919678,12.377844,3.600605,14.212546
Shinjuku,15601,283279.300000,4,8,4,0.000000,0.000000,11.950023,12.464996,3.585040,14.227519
Shinjuku,15602,283279.399999,4,8,4,0.000000,0.000000,12.012426,12.551786,3.704519,13.999309
Shinjuku,15603,283279.500000,4,8,4,0.000000,0.000000,11.974274,12.439564,3.776088,14.004436
Shinjuku,15604,283279.600000,4,8,4,0.000000,0.000000,12.079539,12.462330,3.670359,13.712396
Shinjuku,15605,283279.699999,4,8,4,0.000000,0.000000,12.109469,12.531802,3.754908,13.731026
Shinjuku,15606,283279.800000,4,8,4,0.000000,0.000000,12.246366,12.616250,3.347931,13.330957
Shinjuku,15607,283279.899999,4,8,4,0.000000,0.000000,12.248742,12.568373,3.240089,13.136102
Shinjuku,15608,283280.000000,4,8,4,0.000000,0.000000,12.272505,12.645420,2.760803,13.401769
Shinjuku,15609,283280.100000,4,8,4,0.000000,0.000000,12.263808,12.613819,2.782953,13.398233
Shinjuku,15610,283280.199999,4,8,4,0.000000,0.000000,12.510666,12.926861,2.077309,13.164915
Shinjuku,15611,283280.300000,4,8,4,0.000000,0.000000,12.500232,12.889781,2.070413,13.148191
Shinjuku,15612,283280.399999,4,8,4,0.000000,0.000000,12.461350,12.787852,2.419777,12.790518
Shinjuku,15613,283280.500000,4,8,4,0.000000,0.000000,12.493591,13.003497,2.535328,13.189679
Shinjuku,15614,283280.600000,4,8,4,0.000000,0.000000,12.421183,12.800176,1.835844,13.228421
Shinjuku,15615,283280.699999,4,8,4,0.000000,0.000000,12.403458,12.631714,1.760070,12.922500
Shinjuku,15616,283280.800000,5,9,4,28.582233,30.488951,26.569290,31.034586,19.136350,3.701936
Shinjuku,15617,283280.899999,5,9,4,28.546466,30.372376,26.580106,30.945076,19.112806,4.051761
Shinjuku,15618,283281.000000,5,9,4,28.720541,30.633641,26.670148,31.181609,20.105916,3.912124
Shinjuku,15619,283281.100000,5,9,4,28.628827,30.452912,26.639240,31.030926,19.993240,4.251868
Shinjuku,15620,283281.199999,5,9,4,29.117274,31.113498,27.000121,31.650972,20.447664,3.741926
Shinjuku,15621,283281.300000,5,9,4,29.231200,31.179747,27.122929,31.728025,20.337866,4.070006
Shinjuku,15622,283281.399999,5,9,4,29.428514,31.445491,27.310019,31.961833,20.746641,3.492933
Shinjuku,15623,283281.500000,5,9,4,29.428421,31.412431,27.330303,31.937496,20.734008,3.616614
Shinjuku,15624,283281.600000,5,9,4,29.315278,31.430330,27.113851,31.919001,21.097517,3.240252
Shinjuku,15625,283281.699999,5,9,4,29.011482,30.940759,26.962863,31.454254,20.719906,3.601495
Shinjuku,15626,283281.800000,5,9,4,29.266978,31.182961,27.251437,31.704032,20.148923,3.486260
Shinjuku,15627,283281.899999,5,9,4,29.516862,31.645593,27.339941,32.132504,20.498478,2.966161
Shinjuku,15628,283282.000000,5,9,4,29.542385,31.646031,27.381555,32.164342,20.251609,3.181666
Shinjuku,15629,283282.100000,5,9,4,29.818846,32.050073,27.532512,32.570133,20.564053,3.167628
Shinjuku,15630,283282.199999,5,9,4,29.708113,31.741895,27.558866,32.288226,20.016896,3.725198
Shinjuku,15631,283282.300000,5,9,4,29.577825,31.574601,27.456446,32.143293,19.959813,3.899197
Shinjuku,15632,283282.399999,5,9,4,29.397407,31.436677,27.261300,31.973695,19.888898,3.551805
Shinjuku,15633,283282.500000,5,9,4,29.363205,31.401069,27.239583,31.926209,19.783208,3.431938
Shinjuku,15634,283282.600000,5,9,4,29.304070,31.311390,27.152169,31.850280,20.038647,3.929082
Shinjuku,15635,283282.699999,5,9,4,29.523966,31.546831,27.330547,32.082516,20.086665,4.090430
Shinjuku,15636,283282.800000,5,10,5,29.786915,31.827500,26.242021,31.602277,12.917301,5.768999
Shinjuku,15637,283282.899999,5,10,5,29.655452,31.633156,26.177965,31.406966,12.801266,5.836719
Shinjuku,15638,283283.000000,5,10,5,29.665511,31.667116,26.180158,31.392221,12.562760,5.482340
Shinjuku,15639,283283.100000,5,10,5,29.380102,31.283908,26.020353,31.054122,12.473576,5.593747
Shinjuku,15640,283283.199999,5,10,5,29.282319,31.179494,25.951892,30.855287,12.423514,5.036112
Shinjuku,15641,283283.300000,5,10,5,29.323519,31.306737,25.935645,30.966705,12.582718,4.644452
Shinjuku,15642,283283.399999,5,10,5,29.548122,31.572864,25.984175,31.273005,12.522198,5.628602
Shinjuku,15643,283283.500000,5,10,5,29.638449,31.612146,26.081496,31.310013,12.378398,6.000572
Shinjuku,15644,283283.600000,5,10,5,29.934586,31.947503,26.288844,31.659085,12.419035,6.334106
Shinjuku,15645,283283.699999,5,10,5,30.155413,32.408839,26.315523,32.083601,12.920188,5.491092
Shinjuku,15646,283283.800000,5,10,5,29.864004,31.984959,26.144021,31.696648,12.846680,5.951101
Shinjuku,15647,283283.899999,5,10,5,29.961183,32.062243,26.260431,31.769075,12.798586,6.023445
Shinjuku,15648,283284.000000,5,10,5,29.664922,31.744430,26.025434,31.416473,13.107433,5.636853
Shinjuku,15649,283284.100000,5,10,5,29.505341,31.488947,25.967505,31.163957,12.855611,5.777528
Shinjuku,15650,283284.199999,5,10,5,29.296335,31.321452,25.763080,31.019453,12.571097,5.445119
Shinjuku,15651,283284.300000,5,10,5,28.911525,30.774273,25.544315,30.527139,12.424668,5.816366
Shinjuku,15652,283284.399999,5,10,5,28.925243,30.817950,25.537665,30.504795,12.236052,5.483974
Shinjuku,15653,283284.500000,5,10,5,29.120369,30.969096,25.729146,30.655835,12.138054,5.905728
Shinjuku,15654,283284.600000,5,10,5,29.248281,31.127252,25.817924,30.813045,12.306343,5.906364
Shinjuku,15655,283284.699999,5,10,5,29.196358,31.092060,25.742373,30.779842,12.358331,5.913948
Shinjuku,15656,283284.800000,5,10,5,29.211821,31.102169,25.962995,30.623614,13.309194,3.879533
Shinjuku,15657,283284.899999,5,10,5,28.909473,30.740309,25.750028,30.260407,13.218027,3.749163
Shinjuku,15658,283285.000000,4,9,5,0.000000,0.000000,13.135665,13.751578,12.936718,53.495378
Shinjuku,15659,283285.100000,4,9,5,0.000000,0.000000,13.217368,13.917019,12.831907,54.064636
Shinjuku,15660,283285.199999,4,9,5,0.000000,0.000000,13.170675,13.834525,12.316996,54.626012
Shinjuku,15661,283285.300000,4,9,5,0.000000,0.000000,13.222249,13.810997,12.266402,54.653795
Shinjuku,15662,283285.399999,4,9,5,0.000000,0.000000,12.902905,13.467839,12.014700,52.638775
Shinjuku,15663,283285.500000,4,9,5,0.000000,0.000000,12.927738,13.446842,12.044362,52.390521
Shinjuku,15664,283285.600000,4,9,5,0.000000,0.000000,12.943064,13.526335,12.445047,51.616917
Shinjuku,15665,283285.699999,4,9,5,0.000000,0.000000,12.929055,13.540022,12.476091,51.780263
Shinjuku,15666,283285.800000,4,9,5,0.000000,0.000000,12.771384,13.514181,12.306012,52.917026
Shinjuku,15667,283285.899999,4,9,5,0.000000,0.000000,12.722317,13.556882,12.348194,52.935735
Shinjuku,15668,283286.000000,5,10,5,13.085120,13.550871,19.910485,20.409940,11.547210,29.834129
Shinjuku,15669,283286.100000,5,10,5,13.071774,13.518058,19.849295,20.299609,11.487194,29.751849
Shinjuku,15670,283286.199999,5,10,5,13.412551,13.897603,19.992419,20.301984,11.663624,30.238469
Shinjuku,15671,283286.300000,5,10,5,13.434084,13.915396,20.059707,20.408830,11.673079,30.253735
Shinjuku,15672,283286.399999,5,10,5,13.761790,14.352288,20.404995,20.623874,11.979877,30.726659
Shinjuku,15673,283286.500000,5,10,5,14.015154,14.732402,20.590503,20.649552,11.952657,31.514425
